"","tagrelID","obs_foID","opeID","vesselCode","Subarea","Lat_release","Lon_release","Dat_release","tagFate","tagrel1Type","tagrel1Colour","tagrel1Number","tagrel1Wording","tagrel2Type","tagrel2Colour","tagrel2Number","tagrel2Wording","Length_release","Weight_release","Sex_release","src","datasetID","Season","MU","tag_code_1","tag_code_2","Est_weigth_release"
"950",1508,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"951",1509,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"952",1510,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"953",1511,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"954",1512,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"955",1513,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"956",1514,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"957",1515,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"958",1516,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"959",1517,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"960",1518,"O14637","H61843",10668,"3b",-42.86,42.5866,2022-11-27 06:30:00,"Released","T-Bar","WHITE","A668270","AUSTRALIA","T-Bar","WHITE","A668271","AUSTRALIA",81,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668270+AUSTRALIA","T-Bar+WHITE+A668271+AUSTRALIA",5.7035463866621
"961",1579,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"962",1580,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"963",1581,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"964",1582,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"965",1583,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"966",1584,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"967",1585,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"968",1586,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"969",1587,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"970",1588,"O14638","H61844",10668,"3b",-42.755,42.6116,2022-11-27 08:10:00,"Released","T-Bar","WHITE","A668468","AUSTRALIA","T-Bar","WHITE","A668469","AUSTRALIA",75,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668468+AUSTRALIA","T-Bar+WHITE+A668469+AUSTRALIA",4.4433126416077
"971",1519,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"972",1520,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"973",1521,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"974",1522,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"975",1523,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"976",1524,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"977",1525,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"978",1526,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"979",1527,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"980",1528,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"981",1529,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"982",1530,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"983",1531,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"984",1532,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"985",1533,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"986",1534,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"987",1535,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"988",1536,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"989",1537,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"990",1538,"O14642","H61848",10668,"3b",-42.36,42.745,2022-11-27 14:15:00,"Released","T-Bar","WHITE","A668347","AUSTRALIA","T-Bar","WHITE","A668348","AUSTRALIA",71,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668347+AUSTRALIA","T-Bar+WHITE+A668348+AUSTRALIA",3.71947863067899
"991",1539,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"992",1540,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"993",1541,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"994",1542,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"995",1543,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"996",1544,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"997",1545,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"998",1546,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"999",1547,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1000",1548,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1001",1549,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1002",1550,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1003",1551,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1004",1552,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1005",1553,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1006",1554,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1007",1555,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1008",1556,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1009",1557,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1010",1558,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1011",1559,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1012",1560,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1013",1561,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1014",1562,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1015",1563,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1016",1564,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1017",1565,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1018",1566,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1019",1567,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1020",1568,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1021",1569,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1022",1570,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1023",1571,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1024",1572,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1025",1573,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1026",1574,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
"1027",1575,"O14643","H61849",10668,"3b",-42.2283,42.79,2022-11-27 15:50:00,"Released","T-Bar","WHITE","A668387","AUSTRALIA","T-Bar","WHITE","A668388","AUSTRALIA",87,NA,NA,"OBS",209,2022,"SIR","T-Bar+WHITE+A668387+AUSTRALIA","T-Bar+WHITE+A668388+AUSTRALIA",7.19168500511585
